reference,segment_id,segment_name,Dice,Accuracy,False Discovery Rate,False Negative Rate,False Omission Rate,False Positive Rate,Jaccard,Negative Predictive Value,Precision,Recall,Total Positives Reference,Total Positives Test,True Negative Rate
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,16,Brain-Stem,0.9445123815346989,0.9998994603541432,0.05563197310102397,0.055343219691178724,5.017680392887147e-05,5.045400985326243e-05,0.8948587979724837,0.9999498231960712,0.944368026898976,0.9446567803088213,6541,6543,0.9999495459901467
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,17,Left-Hippocampus,0.8524236983842011,0.9999430829277588,0.11681547619047616,0.17626648160999303,3.518157571352114e-05,2.1746384248122475e-05,0.7428035043804756,0.9999648184242865,0.8831845238095238,0.823733518390007,1441,1344,0.9999782536157519
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,18,Left-Amygdala,0.8781512605042017,0.9999839358141607,0.13814432989690717,0.1049250535331906,6.786189467363068e-06,9.27905226255632e-06,0.7827715355805244,0.9999932138105326,0.8618556701030928,0.8950749464668094,467,485,0.9999907209477374
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,26,Left-Accumbens-area,0.7551867219917012,0.9999918294227196,0.272,0.2155172413793104,3.462168949136168e-06,4.708543902220974e-06,0.6066666666666667,0.9999965378310509,0.728,0.7844827586206896,116,125,0.9999952914560978
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,28,Left-VentralDC,0.8629518072289156,0.9999747958463555,0.16228070175438591,0.11024844720496896,9.833321053223473e-06,1.5373135072493938e-05,0.7589403973509934,0.9999901666789468,0.8377192982456141,0.889751552795031,644,684,0.9999846268649275
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,41,Right-Cerebral-White-Matter,0.8983674242671701,0.9978455988008362,0.08366762177650433,0.11890665846532367,0.0012984892101130185,0.0008789029141273996,0.8154873449249235,0.998701510789887,0.9163323782234957,0.8810933415346763,78036,75035,0.9991210970858726
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,42,Right-Cerebral-Cortex,0.8793620624664865,0.9968532198721733,0.12063326891630743,0.12064260610114785,0.0015942518255600577,0.0015941117348708955,0.7846977449308319,0.9984057481744399,0.8793667310836926,0.8793573938988521,94179,94178,0.9984058882651291
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,43,Right-Lateral-Ventricle,0.9137823316256404,0.9998088915822558,0.02245689079000135,0.14217008797653963,0.00016801711112876308,2.3292871674129856e-05,0.8412515817324284,0.9998319828888712,0.9775431092099987,0.8578299120234604,8525,7481,0.9999767071283259
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,47,Right-Cerebellum-Cortex,0.9491219846392385,0.9998045985670746,0.03085419734904271,0.0700911467533385,0.00013763532521617904,5.813889757266821e-05,0.9031704639033763,0.9998623646747838,0.9691458026509573,0.9299088532466615,14153,13580,0.9999418611024273
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,49,Right-Thalamus-Proper*,0.938991005084083,0.9999135857589331,0.05267311106727168,0.06919945725915877,4.947364613704366e-05,3.7001759870203266e-05,0.8849981570217471,0.999950526353863,0.9473268889327283,0.9308005427408412,5159,5069,0.9999629982401298
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,50,Right-Caudate,0.8686398403724642,0.9999452986775298,0.04810495626822153,0.2012232415902141,4.5570012992301576e-05,9.142037763032462e-06,0.7677836566725456,0.9999544299870077,0.9518950437317785,0.7987767584097859,1635,1372,0.999990857962237
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,51,Right-Putamen,0.8868852459016393,0.9999426674746767,0.15292275574112735,0.06938073394495414,1.676105495465096e-05,4.05857198105819e-05,0.7967599410898379,0.9999832389450454,0.8470772442588727,0.9306192660550459,1744,1916,0.9999594142801894
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,52,Right-Pallidum,0.8637413394919169,0.9999754882681589,0.15512048192771088,0.11653543307086611,1.024878510347395e-05,1.4265143592484542e-05,0.7601626016260162,0.9999897512148965,0.8448795180722891,0.8834645669291339,635,664,0.9999857348564075
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,53,Right-Hippocampus,0.850624192854068,0.9999519459268426,0.19999999999999996,0.09191176470588236,1.3850804946454866e-05,3.4210791662658835e-05,0.7400749063670412,0.9999861491950536,0.8,0.9080882352941176,1088,1235,0.9999657892083373
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,54,Right-Amygdala,0.8688888888888889,0.9999836588454393,0.1591397849462366,0.10114942528735638,6.0937042755783585e-06,1.0248460065032106e-05,0.768172888015717,0.9999939062957244,0.8408602150537634,0.8988505747126436,435,465,0.999989751539935
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,58,Right-Accumbens-area,0.7272727272727273,0.999992521844523,0.38983050847457623,0.09999999999999998,1.1078929897240155e-06,6.370351167017674e-06,0.5714285714285714,0.9999988921070103,0.6101694915254238,0.9,80,118,0.999993629648833
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_19.nii.gz,60,Right-VentralDC,0.843010752688172,0.9999696719250102,0.2149532710280374,0.08978328173374617,8.032926133227742e-06,2.2297976867147185e-05,0.7286245353159851,0.9999919670738667,0.7850467289719626,0.9102167182662538,646,749,0.9999777020231329
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,2,Left-Cerebral-White-Matter,0.898069340782448,0.9980595571380932,0.11074134900740484,0.09294363134073946,0.0008844152470112357,0.0010746569961050945,0.8149962370773314,0.9991155847529888,0.8892586509925952,0.9070563686592605,68052,69414,0.9989253430038949
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,3,Left-Cerebral-Cortex,0.8813891104183281,0.9972812750310482,0.09586494124646738,0.14024045261669027,0.001666303472824044,0.001083771288664881,0.7879318167087951,0.998333696527176,0.9041350587535326,0.8597595473833097,84840,80676,0.9989162287113351
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,4,Left-Lateral-Ventricle,0.8914048059149723,0.9998698247009569,0.07370948379351738,0.14094856379425513,8.77111910195934e-05,4.254115649038326e-05,0.8040850354314297,0.9999122888089804,0.9262905162064826,0.8590514362057449,4491,4165,0.9999574588435096
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,8,Left-Cerebellum-Cortex,0.9542592372579304,0.9998400505634097,0.03608288663093051,0.05520702634880803,9.766203470248385e-05,6.256693691142345e-05,0.9125198818450352,0.9999023379652975,0.9639171133690695,0.944792973651192,12752,12499,0.9999374330630886
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,10,Left-Thalamus-Proper*,0.9305287533770745,0.9999002912603074,0.041351888667992,0.09598800149981257,7.095341714151409e-05,2.882604011422707e-05,0.8700830025261639,0.9999290465828585,0.958648111332008,0.9040119985001874,5334,5030,0.9999711739598858
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,11,Left-Caudate,0.8830882352941176,0.9999559619733024,0.11756061719324029,0.11626195732155997,2.1884653746687348e-05,2.216166854096535e-05,0.7906517445687953,0.9999781153462534,0.8824393828067597,0.88373804267844,1359,1361,0.999977838331459
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,12,Left-Putamen,0.8757292882147024,0.9999410056623486,0.12427071178529758,0.12427071178529758,2.9504172000734694e-05,2.9504172000760498e-05,0.7789309807991697,0.9999704958279992,0.8757292882147024,0.8757292882147024,1714,1714,0.9999704958279992
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,13,Left-Pallidum,0.8027006751687922,0.9999635786131401,0.2517482517482518,0.13430420711974111,1.1495340163042703e-05,2.4929318457322935e-05,0.6704260651629073,0.9999885046598369,0.7482517482517482,0.8656957928802589,618,715,0.9999750706815427
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,14,3rd-Ventricle,0.8068965517241379,0.9999844897516034,0.26645768025078365,0.10344827586206895,3.7392429251792723e-06,1.177159613563461e-05,0.6763005780346821,0.9999962607570748,0.7335423197492164,0.896551724137931,261,319,0.9999882284038644
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,15,4th-Ventricle,0.8254545454545454,0.9999867055013744,0.17753623188405798,0.17153284671532842,6.509013737619717e-06,6.785991165991767e-06,0.7027863777089783,0.9999934909862623,0.822463768115942,0.8284671532846716,274,276,0.999993214008834
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,16,Brain-Stem,0.9401568303755675,0.999899598838504,0.05414382992858324,0.06547423695438137,5.530137098890078e-05,4.518403345943334e-05,0.8870716510903427,0.9999446986290111,0.9458561700714168,0.9345257630456186,6094,6021,0.9999548159665406
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,17,Left-Hippocampus,0.8684712161646969,0.999952222895564,0.08145161290322578,0.17642805495300073,3.37959874744314e-05,1.3989599771391248e-05,0.7675202156334232,0.9999662040125256,0.9185483870967742,0.8235719450469993,1383,1240,0.9999860104002286
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,18,Left-Amygdala,0.867335562987737,0.9999835203610786,0.12584269662921344,0.13938053097345138,8.725052409173935e-06,7.755609660153873e-06,0.765748031496063,0.9999912749475909,0.8741573033707866,0.8606194690265486,452,445,0.9999922443903398
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,26,Left-Accumbens-area,0.7722007722007722,0.9999918294227196,0.13793103448275867,0.30069930069930073,5.954923170412175e-06,2.2157936508948595e-06,0.6289308176100629,0.9999940450768295,0.8620689655172413,0.6993006993006993,143,116,0.9999977842063491
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,28,Left-VentralDC,0.8655529037390612,0.9999765961430443,0.15132605304212166,0.11688311688311692,9.97175914711544e-06,1.3434129003120354e-05,0.7629733520336606,0.9999900282408529,0.8486739469578783,0.8831168831168831,616,641,0.9999865658709969
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,41,Right-Cerebral-White-Matter,0.9063400996010135,0.9982185371841588,0.0983732417829154,0.08889702115201636,0.0008491332283463686,0.0009494294266081393,0.8287220728037706,0.9991508667716537,0.9016267582170846,0.9111029788479836,68315,69033,0.9990505705733919
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,42,Right-Cerebral-Cortex,0.8898540397090623,0.9975169754129327,0.08862463822826228,0.13067431644141436,0.0015244564144370658,0.0009867299324517464,0.8015649036599267,0.9984755435855629,0.9113753617717377,0.8693256835585856,83314,79470,0.9990132700675483
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,43,Right-Lateral-Ventricle,0.9046594982078853,0.999889489480174,0.06748768472906408,0.12157772621809748,7.260662782119704e-05,3.79673763239996e-05,0.8259162303664922,0.9999273933721788,0.9325123152709359,0.8784222737819025,4310,4060,0.999962032623676
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,47,Right-Cerebellum-Cortex,0.9558367346938775,0.9998501599217398,0.036851196841325984,0.05136514623673338,8.794714848017201e-05,6.214722260866612e-05,0.9154092721444765,0.9999120528515199,0.963148803158674,0.9486348537632666,12343,12157,0.9999378527773913
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,49,Right-Thalamus-Proper*,0.929058524173028,0.9999034764006032,0.035502958579881616,0.10386805419202827,7.330626498344027e-05,2.3281793263496553e-05,0.8675156814293861,0.9999266937350165,0.9644970414201184,0.8961319458079717,5093,4732,0.9999767182067365
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,50,Right-Caudate,0.9069591527987897,0.9999659328472716,0.07555898226676949,0.1098737936154417,2.0499367359051268e-05,1.3573999419591587e-05,0.829757785467128,0.999979500632641,0.9244410177332305,0.8901262063845583,1347,1297,0.9999864260005804
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,51,Right-Putamen,0.8842105263157894,0.999945160193169,0.1255060728744939,0.10585452395032524,2.4794637377043187e-05,3.0058145196409924e-05,0.7924528301886793,0.999975205362623,0.8744939271255061,0.8941454760496748,1691,1729,0.9999699418548036
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,52,Right-Pallidum,0.8367952522255193,0.9999695334406494,0.15820895522388057,0.16814159292035402,1.578868206330929e-05,1.4680720640591893e-05,0.7193877551020408,0.9999842113179367,0.8417910447761194,0.831858407079646,678,670,0.9999853192793594
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,53,Right-Hippocampus,0.8372476308199424,0.9999452986775298,0.16171617161716167,0.16378600823045264,2.756301403636102e-05,2.714750249210862e-05,0.7200566973777462,0.9999724369859636,0.8382838283828383,0.8362139917695474,1215,1212,0.9999728524975079
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,54,Right-Amygdala,0.837108953613808,0.9999790888615366,0.19166666666666665,0.1319910514541387,8.171120435113547e-06,1.2741349904477062e-05,0.7198515769944341,0.9999918288795648,0.8083333333333333,0.8680089485458613,447,480,0.9999872586500955
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,58,Right-Accumbens-area,0.7532467532467533,0.999992106391441,0.24347826086956526,0.25,4.016110419216839e-06,3.877624390025147e-06,0.6041666666666666,0.9999959838895808,0.7565217391304347,0.75,116,115,0.99999612237561
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/0mo_template_20.nii.gz,60,Right-VentralDC,0.8835462058602555,0.9999785349240939,0.1327433628318584,0.09954058192955595,9.002328694687268e-06,1.2464719649774025e-05,0.7913862718707941,0.9999909976713053,0.8672566371681416,0.900459418070444,653,678,0.9999875352803502
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,2,Left-Cerebral-White-Matter,0.8852735732767716,0.9971386361395435,0.12672260806695446,0.10239607260280137,0.0012755012590911373,0.0016219353861770536,0.7941621837019327,0.9987244987409089,0.8732773919330455,0.8976039273971986,88812,91286,0.998378064613823
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,3,Left-Cerebral-Cortex,0.85041478400153,0.9956675167759954,0.17965795251185357,0.11722371673334064,0.0016602869319995175,0.002735280697016229,0.7397579337021171,0.9983397130680005,0.8203420474881464,0.8827762832666594,100739,108406,0.9972647193029838
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,4,Left-Lateral-Ventricle,0.9101550467193757,0.9998788261844014,0.0350533420422382,0.13874854255732605,9.894076566018225e-05,2.2311882421632845e-05,0.8351234218956096,0.9999010592343398,0.9649466579577618,0.861251457442674,5146,4593,0.9999776881175784
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,8,Left-Cerebellum-Cortex,0.963330194427519,0.9998166467064541,0.031681514476614714,0.041606965722473244,0.00010481638945161175,7.899611350226099e-05,0.9292546086027251,0.9998951836105484,0.9683184855233853,0.9583930342775268,18146,17960,0.9999210038864977
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,10,Left-Thalamus-Proper*,0.9429938712114851,0.9999059691190955,0.06865671641791049,0.04506036388369328,3.6729026547740386e-05,5.737925651172482e-05,0.8921366163621922,0.9999632709734523,0.9313432835820895,0.9549396361163067,5881,6030,0.9999426207434883
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,11,Left-Caudate,0.8602941176470589,0.999926326320116,0.06825938566552903,0.20097560975609752,5.706945047382881e-05,1.6622842389679704e-05,0.7548387096774194,0.9999429305495262,0.931740614334471,0.7990243902439025,2050,1758,0.9999833771576103
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,12,Left-Putamen,0.8261351052048727,0.9999130318214904,0.19220357336220895,0.15467422096317285,3.781590304168684e-05,4.9173967384796846e-05,0.7037735849056603,0.9999621840969584,0.807796426637791,0.8453257790368272,1765,1847,0.9999508260326152
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,13,Left-Pallidum,0.8861480075901328,0.9999833818767179,0.0807086614173228,0.14468864468864473,1.0941034196410122e-05,5.678288137356269e-06,0.7955706984667802,0.9999890589658036,0.9192913385826772,0.8553113553113553,546,508,0.9999943217118626
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,14,3rd-Ventricle,0.8969555035128806,0.9999878133762597,0.09026128266033251,0.11547344110854507,6.924621752923679e-06,5.262721278431748e-06,0.8131634819532909,0.9999930753782471,0.9097387173396675,0.8845265588914549,433,421,0.9999947372787216
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,15,4th-Ventricle,0.9069212410501193,0.9999891982198666,0.12643678160919536,0.05707196029776673,3.185332182366638e-06,7.617064939902107e-06,0.8296943231441049,0.9999968146678176,0.8735632183908046,0.9429280397022333,403,435,0.9999923829350601
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,16,Brain-Stem,0.9558053480416114,0.9999123393996869,0.05638268541494351,0.03168765030414489,3.1051690251626816e-05,5.669560545296104e-05,0.9153516983150575,0.9999689483097484,0.9436173145850565,0.9683123496958551,7069,7254,0.999943304394547
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,17,Left-Hippocampus,0.8453303802141011,0.9999419750528733,0.16968817984046414,0.13909774436090228,2.562450023567615e-05,3.24113100512724e-05,0.7320971867007673,0.9999743754997643,0.8303118201595359,0.8609022556390977,1330,1379,0.9999675886899487
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,18,Left-Amygdala,0.8774038461538461,0.9999858745952103,0.1797752808988764,0.056847545219638196,3.046843698441692e-06,1.1079342634889855e-05,0.7815845824411135,0.9999969531563015,0.8202247191011236,0.9431524547803618,387,445,0.9999889206573651
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,26,Left-Accumbens-area,0.6756756756756757,0.9999933527506871,0.40476190476190477,0.21875,1.938803603072616e-06,4.708509994788557e-06,0.5102040816326531,0.9999980611963969,0.5952380952380952,0.78125,64,84,0.9999952914900052
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,28,Left-VentralDC,0.8862433862433863,0.9999761806899623,0.03735632183908044,0.178921568627451,2.0220665631073124e-05,3.6010003024999904e-06,0.7957244655581948,0.9999797793343689,0.9626436781609196,0.821078431372549,816,696,0.9999963989996975
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,41,Right-Cerebral-White-Matter,0.8894366517897805,0.9973103567467919,0.12647598175149832,0.09406020966694495,0.0011373324359190084,0.0015853282502662491,0.800887813579652,0.998862667564081,0.8735240182485017,0.905939790333055,86232,89432,0.9984146717497338
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,42,Right-Cerebral-Cortex,0.860125421352361,0.9959659505732699,0.15518412315122243,0.12399992175426933,0.0017818652832263483,0.0023110669088426405,0.7545790014659545,0.9982181347167737,0.8448158768487776,0.8760000782457307,102242,106016,0.9976889330911574
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,43,Right-Lateral-Ventricle,0.8683741953157101,0.9998669165293825,0.0676470588235294,0.1873878492694181,0.00010127975491130609,3.1868619261632425e-05,0.7673686758654079,0.9998987202450887,0.9323529411764706,0.8126121507305819,3901,3400,0.9999681313807384
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,47,Right-Cerebellum-Cortex,0.9570236242750035,0.9997896422561208,0.05025831087151844,0.03558191252779841,8.662787662857631e-05,0.00012424524484300203,0.9175889756944444,0.9999133721233714,0.9497416891284816,0.9644180874722016,17537,17808,0.999875754755157
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,49,Right-Thalamus-Proper*,0.9516114222752732,0.9999270187419195,0.05161054172767199,0.0451446471346969,3.39543609040896e-05,3.908196194224445e-05,0.9076896128919251,0.9999660456390959,0.948389458272328,0.9548553528653031,5427,5464,0.9999609180380578
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,50,Right-Caudate,0.8155018217952965,0.9999228642110989,0.093519882179676,0.25888019265502704,5.9559475954177434e-05,1.7591560261931427e-05,0.6884787472035794,0.9999404405240458,0.906480117820324,0.741119807344973,1661,1358,0.9999824084397381
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,51,Right-Putamen,0.8891337888472559,0.9999303423665759,0.12834917891097664,0.09266756635177686,2.8536923038135027e-05,4.114252087838999e-05,0.8003968253968254,0.9999714630769618,0.8716508210890234,0.9073324336482231,2223,2314,0.9999588574791216
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,52,Right-Pallidum,0.8184187662901824,0.999971056768617,0.10795454545454541,0.2439807383627608,2.1051162079544585e-05,7.89428964476091e-06,0.6926470588235294,0.9999789488379205,0.8920454545454546,0.7560192616372392,623,528,0.9999921057103552
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,53,Right-Hippocampus,0.8837920489296636,0.999957900754352,0.14749262536873153,0.08253968253968258,1.4405078565852539e-05,2.770170581567477e-05,0.7917808219178082,0.9999855949214341,0.8525073746312685,0.9174603174603174,1260,1356,0.9999722982941843
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,54,Right-Amygdala,0.896551724137931,0.9999867055013744,0.1130063965884861,0.09368191721132901,5.95521429561656e-06,7.340137687106285e-06,0.8125,0.9999940447857044,0.8869936034115139,0.906318082788671,459,469,0.9999926598623129
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,58,Right-Accumbens-area,0.6721311475409836,0.9999944606255726,0.30508474576271183,0.3492063492063492,3.046680828193098e-06,2.492740240223057e-06,0.5061728395061729,0.9999969533191718,0.6949152542372882,0.6507936507936508,63,59,0.9999975072597598
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/1mo_sub-439083.nii.gz,60,Right-VentralDC,0.8875582168995343,0.9999765961430443,0.12236842105263157,0.10228802153432037,1.0525919245147551e-05,1.2880370855006262e-05,0.7978468899521531,0.9999894740807549,0.8776315789473684,0.8977119784656796,743,760,0.999987119629145
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/2mo_sub-993015.nii.gz,2,Left-Cerebral-White-Matter,0.9001889779866183,0.9972937386235098,0.10903061430824601,0.09039862926033737,0.0012296893454817692,0.0015137244443196307,0.8184942321624282,0.9987703106545183,0.890969385691754,0.9096013707396626,96882,98908,0.9984862755556804
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/2mo_sub-993015.nii.gz,3,Left-Cerebral-Cortex,0.8971778731918796,0.9965841447593641,0.10427088622345781,0.10136867333049415,0.0017095032976838266,0.0017640479231845196,0.8135290826894873,0.9982904967023162,0.8957291137765422,0.8986313266695058,119751,120139,0.9982359520768155
/home/feczk001/shared/data/nnUNet/labelsTs/Task512/2mo_sub-993015.nii.gz,4,Left-Lateral-Ventricle,0.9070766448112141,0.9998861658555176,0.05954055321143925,0.12401746724890828,7.870561412133911e-05,3.519735182888617e-05,0.829954489035995,0.9999212943858786,0.9404594467885607,0.8759825327510917,4580,4266,0.9999648026481711
