age_months,segment_id,segment_name,Dice,Accuracy,False Discovery Rate,False Negative Rate,False Omission Rate,False Positive Rate,Jaccard,Negative Predictive Value,Precision,Recall,Total Positives Reference,Total Positives Test,True Negative Rate
5,26,Left-Accumbens-area,0.3388704318936877,0.9999724416122239,0.5321100917431192,0.734375,1.952658960634257e-05,8.032306490712848e-06,0.204,0.9999804734103936,0.46788990825688076,0.265625,192,109,0.9999919676935093
5,28,Left-VentralDC,0.7227827934147637,0.9998554223274457,0.05747922437673125,0.41386735572782085,0.00013311008883055376,1.1497899209178541e-05,0.5659043659043659,0.9998668899111695,0.9425207756232687,0.5861326442721791,2322,1444,0.9999885021007908
5,41,Right-Cerebral-White-Matter,0.8954184108193209,0.9957132166150212,0.0390285643840782,0.16176228730469988,0.0036104079931860663,0.0007620054079446881,0.8106403543114418,0.996389592006814,0.9609714356159218,0.8382377126953001,158090,137899,0.9992379945920553
5,42,Right-Cerebral-Cortex,0.8455535545836549,0.9947623829945637,0.19865940121985204,0.10506980161645851,0.001713942623602689,0.0036122092277829365,0.7324320309017976,0.9982860573763973,0.801340598780148,0.8949301983835415,115685,129196,0.9963877907722171
5,43,Right-Lateral-Ventricle,0.7938388625592417,0.9998313260486866,0.3311466058185967,0.023730224812656076,7.897442974226903e-06,0.00016083384243270604,0.6581532416502947,0.9999921025570258,0.6688533941814033,0.9762697751873439,2402,3506,0.9998391661575673
5,47,Right-Cerebellum-Cortex,0.8813741476430478,0.9991134231228999,0.12278695780466209,0.11442508191837952,0.00042716627374227124,0.0004627354126448546,0.787907901275468,0.9995728337262577,0.8772130421953379,0.8855749180816205,26856,27112,0.9995372645873551
5,49,Right-Thalamus-Proper*,0.9324516615049804,0.9998882431209278,0.1030595813204509,0.029109290569984347,2.3146794196724466e-05,8.870046200470938e-05,0.8734514662066802,0.9999768532058033,0.8969404186795491,0.9708907094300157,5737,6210,0.9999112995379953
5,50,Right-Caudate,0.7979044932500504,0.9998611001862338,0.016393442622950838,0.32881355932203393,0.00013436728730039358,4.5718516359372074e-06,0.6637613141133087,0.9998656327126996,0.9836065573770492,0.6711864406779661,2950,2013,0.9999954281483641
5,51,Right-Putamen,0.7938772862887534,0.9997799483508728,0.24667651403249635,0.16095420893885382,8.133607317198215e-05,0.00013883144656967605,0.6582060658206066,0.999918663926828,0.7533234859675036,0.8390457910611462,3647,4062,0.9998611685534303
5,52,Right-Pallidum,0.7318695941450433,0.9999441908026443,0.24033149171270718,0.2939666238767651,3.171609853762471e-05,2.4098878529610346e-05,0.577124868835257,0.9999682839014624,0.7596685082872928,0.7060333761232349,779,724,0.9999759011214704
